what,kind,bundleId,bundleVersion,description,time
java.specification.version,sysinfo,,,"1.7",1443470384104
java.vendor,sysinfo,,,"Oracle Corporation",1443470384104
java.version,sysinfo,,,"1.7.0_79",1443470384104
java.vm.info,sysinfo,,,"mixed mode",1443470384104
java.vm.name,sysinfo,,,"OpenJDK 64-Bit Server VM",1443470384104
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1443470384104
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1443470384104
java.vm.specification.version,sysinfo,,,"1.7",1443470384104
java.vm.vendor,sysinfo,,,"Oracle Corporation",1443470384104
java.vm.version,sysinfo,,,"24.79-b02",1443470384104
started,bundle,org.eclipse.pde.launching,3.6.0.v20110506,"org.eclipse.pde.launching",1443470384996
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1443470384997
started,bundle,org.eclipse.pde.ui,3.6.100.v20110603,"org.eclipse.pde.ui",1443470384999
opened,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1443470385035
opened,view,org.eclipse.mylyn.tasks.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.tasks.ui.views.tasks",1443470385258
activated,perspective,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.JavaPerspective",1443470385294
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1443470387303
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1443470387372
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1443470387372
opened,view,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.views.ProblemView",1443470387876
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.ContentOutline",1443470388104
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1443470388104
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1443470389673
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1443470393045
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1443470393152
