what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.editors",1443469335513
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20110506,"org.eclipse.ui.externaltools",1443469335526
started,bundle,org.eclipse.ui.forms,3.5.100.v20110425,"org.eclipse.ui.forms",1443469335550
started,bundle,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.ide",1443469335563
started,bundle,org.eclipse.ui.net,1.2.100.I20110511-0800,"org.eclipse.ui.net",1443469335563
started,bundle,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views",1443469335563
started,bundle,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"org.eclipse.ui.workbench",1443469335564
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1443469335585
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1443469335586
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1443469335586
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1443469335586
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.200.v201103170332,"org.eclipse.wst.common.project.facet.core",1443469335608
started,bundle,org.eclipse.wst.web,1.1.500.v201104251400,"org.eclipse.wst.web",1443469335608
os,sysinfo,,,"linux",1443469335610
arch,sysinfo,,,"x86_64",1443469335610
ws,sysinfo,,,"gtk",1443469335610
locale,sysinfo,,,"en_IN",1443469335611
processors,sysinfo,,,"4",1443469335611
java.runtime.name,sysinfo,,,"OpenJDK Runtime Environment",1443469335611
java.runtime.version,sysinfo,,,"1.7.0_79-b14",1443469335611
java.specification.name,sysinfo,,,"Java Platform API Specification",1443469335611
java.specification.vendor,sysinfo,,,"Oracle Corporation",1443469335611
java.specification.version,sysinfo,,,"1.7",1443469335611
java.vendor,sysinfo,,,"Oracle Corporation",1443469335611
java.version,sysinfo,,,"1.7.0_79",1443469335611
activated,perspective,org.eclipse.debug.ui,,"org.eclipse.debug.ui.DebugPerspective",1443469367956
started,bundle,org.eclipse.osgi,3.7.0.v20110613,"org.eclipse.osgi",1443469367957
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110502-1955,"org.eclipse.equinox.simpleconfigurator",1443469367958
started,bundle,com.ibm.icu,4.4.2.v20110208,"com.ibm.icu",1443469367958
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1443469367959
