what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console",1442633458707
started,bundle,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.editors",1442633458707
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20110506,"org.eclipse.ui.externaltools",1442633458707
started,bundle,org.eclipse.ui.forms,3.5.100.v20110425,"org.eclipse.ui.forms",1442633458718
started,bundle,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.ide",1442633458732
started,bundle,org.eclipse.ui.net,1.2.100.I20110511-0800,"org.eclipse.ui.net",1442633458732
started,bundle,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views",1442633458732
started,bundle,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"org.eclipse.ui.workbench",1442633458736
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1442633458743
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1442633458743
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1442633458750
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1442633458751
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.200.v201103170332,"org.eclipse.wst.common.project.facet.core",1442633458754
started,bundle,org.eclipse.wst.web,1.1.500.v201104251400,"org.eclipse.wst.web",1442633458754
os,sysinfo,,,"linux",1442633458757
arch,sysinfo,,,"x86_64",1442633458757
ws,sysinfo,,,"gtk",1442633458757
locale,sysinfo,,,"en_IN",1442633458757
processors,sysinfo,,,"4",1442633458757
java.runtime.name,sysinfo,,,"OpenJDK Runtime Environment",1442633458757
java.runtime.version,sysinfo,,,"1.7.0_79-b14",1442633458757
java.specification.name,sysinfo,,,"Java Platform API Specification",1442633458757
java.specification.vendor,sysinfo,,,"Oracle Corporation",1442633458757
java.specification.version,sysinfo,,,"1.7",1442633458757
java.vendor,sysinfo,,,"Oracle Corporation",1442633458757
java.version,sysinfo,,,"1.7.0_79",1442633458757
java.vm.info,sysinfo,,,"mixed mode",1442633458757
java.vm.name,sysinfo,,,"OpenJDK 64-Bit Server VM",1442633458757
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1442633458757
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1442633458757
java.vm.specification.version,sysinfo,,,"1.7",1442633458757
java.vm.vendor,sysinfo,,,"Oracle Corporation",1442633458757
java.vm.version,sysinfo,,,"24.79-b02",1442633458757
started,bundle,org.eclipse.pde.launching,3.6.0.v20110506,"org.eclipse.pde.launching",1442633492876
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1442633492890
started,bundle,org.eclipse.pde.ui,3.6.100.v20110603,"org.eclipse.pde.ui",1442633492920
opened,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1442633492956
opened,view,org.eclipse.mylyn.tasks.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.tasks.ui.views.tasks",1442633493335
